Time_s,EC_true,R_soil_true_Ohm,I_true_A,I_meas_A,I_comp_A,EC_raw,EC_est,Error_raw,Error_comp
4.226,2e-06,50000,1.99999997478956e-05,2.48737637598506e-05,4.44603746973453e-05,2.48736321840454e-06,4.44601656166642e-06,4.87363218404544e-07,2.44601656166642e-06
4.227,2e-06,50000,1.99999997478956e-05,2.48163680391694e-05,4.44508934656135e-05,2.48163552992474e-06,4.44507006008746e-06,4.81635529924738e-07,2.44507006008746e-06
4.228,2e-06,50000,1.99999997478956e-05,2.4278755775661e-05,4.44419793489048e-05,2.42786653504727e-06,4.44418054050256e-06,4.27866535047275e-07,2.44418054050256e-06
4.229,2e-06,50000,1.99999997478956e-05,2.47046876669892e-05,4.44333080431261e-05,2.47046865172812e-06,4.44331559200206e-06,4.70468651728124e-07,2.44331559200206e-06
4.23,2e-06,50000,1.99999997478956e-05,2.23023118696617e-05,4.44245443531164e-05,2.23022440503177e-06,4.44244177033983e-06,2.30224405031775e-07,2.44244177033983e-06
4.231,2e-06,50000,1.99999997478956e-05,2.3625929264361e-05,4.44153219009445e-05,2.3625820112972e-06,4.44152257688233e-06,3.62582011297197e-07,2.44152257688233e-06
4.232,2e-06,50000,1.99999997478956e-05,2.45599187965225e-05,4.44061699230166e-05,2.45598144809859e-06,4.4406107834866e-06,4.55981448098588e-07,2.4406107834866e-06
4.233,2e-06,50000,1.99999997478956e-05,2.22737887232239e-05,4.43973801840275e-05,2.22736716288916e-06,4.4397354315964e-06,2.27367162889165e-07,2.4397354315964e-06
4.234,2e-06,50000,1.99999997478956e-05,2.35755365684186e-05,4.43881846294542e-05,2.35754758409649e-06,4.43881747128911e-06,3.57547584096493e-07,2.43881747128911e-06
4.235,2e-06,50000,1.99999997478956e-05,2.32384121958837e-05,4.43779057815986e-05,2.32383165829263e-06,4.43778520222453e-06,3.23831658292625e-07,2.43778520222453e-06
4.236,2e-06,50000,1.99999997478956e-05,2.57994134855109e-05,4.43692692648634e-05,2.57992830099855e-06,4.43691823788835e-06,5.79928300998547e-07,2.43691823788835e-06
4.237,2e-06,50000,1.99999997478956e-05,2.44217152475616e-05,4.43607564412577e-05,2.44215857061419e-06,4.43606402174291e-06,4.42158570614192e-07,2.43606402174291e-06
4.238,2e-06,50000,1.99999997478956e-05,2.55366172118029e-05,4.4351980531911e-05,2.55365395196781e-06,4.43518375060741e-06,5.53653951967809e-07,2.43518375060741e-06
4.239,2e-06,50000,1.99999997478956e-05,2.46913970636981e-05,4.43432820673161e-05,2.46913420380929e-06,4.43431159227396e-06,4.69134203809287e-07,2.43431159227396e-06
4.24,2e-06,50000,1.99999997478956e-05,2.53844128137844e-05,4.43335965777422e-05,2.53843557407078e-06,4.43334087262619e-06,5.38435574070785e-07,2.43334087262619e-06
4.241,2e-06,50000,1.99999997478956e-05,2.34067430653375e-05,4.43244848660561e-05,2.34066386737741e-06,4.43242804726301e-06,3.40663867377408e-07,2.43242804726301e-06
4.242,2e-06,50000,1.99999997478956e-05,2.37827196684419e-05,4.43147882996497e-05,2.3782626182709e-06,4.43145704302746e-06,3.78262618270903e-07,2.43145704302746e-06
4.243,2e-06,50000,1.99999997478956e-05,2.24509426902892e-05,4.4306014833422e-05,2.2450849800068e-06,4.43057884363565e-06,2.45084980006798e-07,2.43057884363565e-06
4.244,2e-06,50000,1.99999997478956e-05,2.42714545049762e-05,4.42966188575805e-05,2.42713846234354e-06,4.42963871868768e-06,4.2713846234354e-07,2.42963871868768e-06
4.245,2e-06,50000,1.99999997478956e-05,2.90864321442662e-05,4.42877976145125e-05,2.9086286858932e-06,4.42875646231297e-06,9.08628685893204e-07,2.42875646231297e-06
4.246,2e-06,50000,1.99999997478956e-05,2.37523277767558e-05,4.42789105416906e-05,2.37522020337859e-06,4.42786797728989e-06,3.75220203378587e-07,2.42786797728989e-06
4.247,2e-06,50000,1.99999997478956e-05,2.34960111718058e-05,4.42702844217585e-05,2.34959565516283e-06,4.42700592190616e-06,3.49595655162826e-07,2.42700592190616e-06
4.248,2e-06,50000,1.99999997478956e-05,2.51160283812254e-05,4.4261377701754e-05,2.51158981900327e-06,4.42611617677102e-06,5.1158981900327e-07,2.42611617677102e-06
4.249,2e-06,50000,1.99999997478956e-05,2.0776174825238e-05,4.42523682684633e-05,2.07760650656678e-06,4.42521653477654e-06,7.76065065667781e-08,2.42521653477654e-06
4.25,2e-06,50000,1.99999997478956e-05,2.56003738692801e-05,4.42433216289384e-05,2.56002631897417e-06,4.4243135454445e-06,5.60026318974173e-07,2.4243135454445e-06
4.251,2e-06,50000,1.99999997478956e-05,2.20599078955788e-05,4.4234324171895e-05,2.20597916471391e-06,4.42341583070222e-06,2.05979164713915e-07,2.42341583070222e-06
4.252,2e-06,50000,1.99999997478956e-05,2.45960716486985e-05,4.42255608594244e-05,2.45960510835658e-06,4.42254182769964e-06,4.5960510835658e-07,2.42254182769964e-06
4.253,2e-06,50000,1.99999997478956e-05,2.40750144995573e-05,4.42162632035459e-05,2.40748917921341e-06,4.42161490985412e-06,4.07489179213409e-07,2.42161490985412e-06
4.254,2e-06,50000,1.99999997478956e-05,2.34594945124647e-05,4.42075224394535e-05,2.34594116526919e-06,4.42074386488213e-06,3.45941165269194e-07,2.42074386488213e-06
4.255,2e-06,50000,1.99999997478956e-05,2.2294475901927e-05,4.42002723535439e-05,2.22943872451769e-06,4.42002163107987e-06,2.29438724517691e-07,2.42002163107987e-06
4.256,2e-06,50000,1.99999997478956e-05,2.43279876243457e-05,4.41914113715489e-05,2.43278729330473e-06,4.41913924459987e-06,4.32787293304728e-07,2.41913924459987e-06
4.257,2e-06,50000,1.99999997478956e-05,2.55956804936883e-05,4.41819794840374e-05,2.55955614004282e-06,4.41819613332324e-06,5.59556140042816e-07,2.41819613332324e-06
4.258,2e-06,50000,1.99999997478956e-05,2.4804010266831e-05,4.41728055372467e-05,2.48039495241887e-06,4.41727488107811e-06,4.80394952418869e-07,2.41727488107811e-06
4.259,2e-06,50000,1.99999997478956e-05,2.60828135523525e-05,4.41631444009134e-05,2.60827129414234e-06,4.41630512026056e-06,6.08271294142344e-07,2.41630512026056e-06
4.26,2e-06,50000,1.99999997478956e-05,2.10927883514017e-05,4.41544749651753e-05,2.10927027618189e-06,4.41543526628993e-06,1.09270276181888e-07,2.41543526628993e-06
4.261,2e-06,50000,1.99999997478956e-05,2.36159973416621e-05,4.41437104410635e-05,2.36159088289839e-06,4.41435567690681e-06,3.61590882898392e-07,2.41435567690681e-06
4.262,2e-06,50000,1.99999997478956e-05,2.11618406787567e-05,4.41343750516563e-05,2.11617294293986e-06,4.41341984482395e-06,1.16172942939862e-07,2.41341984482395e-06
4.263,2e-06,50000,1.99999997478956e-05,2.37874420437755e-05,4.41242955804103e-05,2.37873605678438e-06,4.41240986716692e-06,3.7873605678438e-07,2.41240986716692e-06
4.264,2e-06,50000,1.99999997478956e-05,2.45529065042861e-05,4.41149949274382e-05,2.45527897962019e-06,4.41147833820105e-06,4.55278979620193e-07,2.41147833820105e-06
4.265,2e-06,50000,1.99999997478956e-05,2.22068423663657e-05,4.4106379216545e-05,2.22067989154439e-06,4.41061576210409e-06,2.2067989154439e-07,2.41061576210409e-06
4.266,2e-06,50000,1.99999997478956e-05,2.58816924119256e-05,4.40970811810432e-05,2.58816509353939e-06,4.40968525232235e-06,5.88165093539391e-07,2.40968525232235e-06
4.267,2e-06,50000,1.99999997478956e-05,2.27321005766842e-05,4.40874746282596e-05,2.27320837302544e-06,4.40872427966674e-06,2.73208373025441e-07,2.40872427966674e-06
4.268,2e-06,50000,1.99999997478956e-05,2.47005520543975e-05,4.40778358607507e-05,2.4700532594637e-06,4.40776050532788e-06,4.70053259463704e-07,2.40776050532788e-06
4.269,2e-06,50000,1.99999997478956e-05,2.29605031703181e-05,4.40680842250798e-05,2.29604484528769e-06,4.40678587408147e-06,2.96044845287691e-07,2.40678587408147e-06
4.27,2e-06,50000,1.99999997478956e-05,2.22249018470074e-05,4.4057924488049e-05,2.22248701961766e-06,4.40577091332025e-06,2.22487019617656e-07,2.40577091332025e-06
4.271,2e-06,50000,1.99999997478956e-05,2.2263082519864e-05,4.40490052383888e-05,2.22629658182038e-06,4.40488026292502e-06,2.26296581820376e-07,2.40488026292503e-06
4.272,2e-06,50000,1.99999997478956e-05,2.09840517860902e-05,4.40397899686772e-05,2.09839470530871e-06,4.40396043097214e-06,9.83947053087125e-08,2.40396043097214e-06
4.273,2e-06,50000,1.99999997478956e-05,2.63099139261272e-05,4.40310553834981e-05,2.63097852825474e-06,4.40308893361275e-06,6.30978528254735e-07,2.40308893361275e-06
4.274,2e-06,50000,1.99999997478956e-05,1.91993308743432e-05,4.40217895882348e-05,1.91992369971375e-06,4.40216481146093e-06,-8.00763002862487e-08,2.40216481146093e-06
4.275,2e-06,50000,1.99999997478956e-05,2.12733378088097e-05,4.40118578213285e-05,2.12732284934861e-06,4.40117469940314e-06,1.27322849348608e-07,2.40117469940314e-06
4.276,2e-06,50000,1.99999997478956e-05,2.00289697750991e-05,4.40028795366552e-05,2.00288637236965e-06,4.40028002457294e-06,2.88637236965419e-09,2.40028002457294e-06
4.277,2e-06,50000,1.99999997478956e-05,2.1179058972021e-05,4.39937817360787e-05,2.11789537925653e-06,4.39937381109202e-06,1.17895379256532e-07,2.39937381109202e-06
4.278,2e-06,50000,1.99999997478956e-05,1.85828301413187e-05,4.39841292312042e-05,1.85827494859065e-06,4.3984127526411e-06,-1.41725051409354e-07,2.3984127526411e-06
4.279,2e-06,50000,1.99999997478956e-05,2.46653580015151e-05,4.39751877539754e-05,2.46652391683621e-06,4.39751549688249e-06,4.66523916836211e-07,2.39751549688249e-06
4.28,2e-06,50000,1.99999997478956e-05,2.36589438816412e-05,4.39661548561247e-05,2.36588259980516e-06,4.39660854714751e-06,3.65882599805162e-07,2.39660854714751e-06
4.281,2e-06,50000,1.99999997478956e-05,2.17392698986265e-05,4.39576423257514e-05,2.17391759445242e-06,4.39575418733133e-06,1.7391759445242e-07,2.39575418733134e-06
4.282,2e-06,50000,1.99999997478956e-05,2.12555709479652e-05,4.39488454291858e-05,2.12554619047193e-06,4.39487163590807e-06,1.25546190471935e-07,2.39487163590807e-06
4.283,2e-06,50000,1.99999997478956e-05,2.12253582991878e-05,4.39402229553567e-05,2.12253177613142e-06,4.39400692734891e-06,1.22531776131425e-07,2.39400692734891e-06
4.284,2e-06,50000,1.99999997478956e-05,2.30884962973043e-05,4.39315199589104e-05,2.30883873416791e-06,4.39313448852644e-06,3.08838734167915e-07,2.39313448852644e-06
4.285,2e-06,50000,1.99999997478956e-05,1.9964065500356e-05,4.39224283419531e-05,1.9964004079031e-06,4.3922234620537e-06,-3.59959209689555e-09,2.3922234620537e-06
4.286,2e-06,50000,1.99999997478956e-05,2.43168987445578e-05,4.39133839168529e-05,2.43167721228471e-06,4.39131753928029e-06,4.31677212284708e-07,2.39131753928029e-06
4.287,2e-06,50000,1.99999997478956e-05,2.34273019444355e-05,4.39034705615411e-05,2.34271776844046e-06,4.39032501045797e-06,3.42717768440463e-07,2.39032501045797e-06
4.288,2e-06,50000,1.99999997478956e-05,2.29751795802912e-05,4.38936768162162e-05,2.29750840497254e-06,4.38934489751046e-06,2.97508404972537e-07,2.38934489751046e-06
4.289,2e-06,50000,1.99999997478956e-05,2.47576100396481e-05,4.38853613056907e-05,2.47574795693913e-06,4.38851306294808e-06,4.75747956939129e-07,2.38851306294808e-06
4.29,2e-06,50000,1.99999997478956e-05,2.4208636394453e-05,4.38762542902638e-05,2.42085131965829e-06,4.38760241256405e-06,4.20851319658294e-07,2.38760241256405e-06
4.291,2e-06,50000,1.99999997478956e-05,2.2971604752347e-05,4.38676780669352e-05,2.29715174443029e-06,4.38674518387533e-06,2.9715174443029e-07,2.38674518387533e-06
4.292,2e-06,50000,1.99999997478956e-05,2.36447245305686e-05,4.38594828364021e-05,2.36445991086567e-06,4.38592634989266e-06,3.64459910865667e-07,2.38592634989266e-06
4.293,2e-06,50000,1.99999997478956e-05,2.3350843154725e-05,4.385035070597e-05,2.33507589613861e-06,4.38501426472845e-06,3.35075896138607e-07,2.38501426472845e-06
4.294,2e-06,50000,1.99999997478956e-05,2.24681726663158e-05,4.38415956307798e-05,2.24680556509857e-06,4.38414019462704e-06,2.4680556509857e-07,2.38414019462704e-06
4.295,2e-06,50000,1.99999997478956e-05,2.55820754461708e-05,4.38329583775445e-05,2.558194171766e-06,4.38327822876615e-06,5.58194171765997e-07,2.38327822876615e-06
4.296,2e-06,50000,1.99999997478956e-05,2.57449158703248e-05,4.38241836775947e-05,2.57448830502242e-06,4.38240289323893e-06,5.74488305022422e-07,2.38240289323893e-06
4.297,2e-06,50000,1.99999997478956e-05,2.37205373530256e-05,4.38146947783915e-05,2.37204610532647e-06,4.38145670488051e-06,3.72046105326471e-07,2.38145670488051e-06
4.298,2e-06,50000,1.99999997478956e-05,2.17510937774724e-05,4.38053349698061e-05,2.17509827185153e-06,4.38052378902178e-06,1.75098271851529e-07,2.38052378902178e-06
4.299,2e-06,50000,1.99999997478956e-05,2.1489307506497e-05,4.3796462053686e-05,2.14892289417743e-06,4.37963976971365e-06,1.48922894177426e-07,2.37963976971365e-06
4.3,2e-06,50000,1.99999997478956e-05,2.40413960728251e-05,4.37871081255167e-05,2.40413509804829e-06,4.37870821285468e-06,4.04135098048286e-07,2.37870821285468e-06
4.301,2e-06,50000,1.99999997478956e-05,2.31176189340955e-05,4.3777693866442e-05,2.31175019068206e-06,4.37776828885028e-06,3.11750190682065e-07,2.37776828885028e-06
4.302,2e-06,50000,1.99999997478956e-05,2.21348074283483e-05,4.37685413070967e-05,2.21347345247422e-06,4.37684911881863e-06,2.13473452474225e-07,2.37684911881863e-06
4.303,2e-06,50000,1.99999997478956e-05,2.38289194877779e-05,4.37588036235917e-05,2.38288467463669e-06,4.37587160983412e-06,3.82884674636687e-07,2.37587160983412e-06
4.304,2e-06,50000,1.99999997478956e-05,2.14696325787328e-05,4.37492510547621e-05,2.14695215245695e-06,4.37491310758892e-06,1.46952152456955e-07,2.37491310758892e-06
4.305,2e-06,50000,1.99999997478956e-05,2.42028913907659e-05,4.37399593996011e-05,2.42027642489386e-06,4.37398118812548e-06,4.2027642489386e-07,2.37398118812548e-06
4.306,2e-06,50000,1.99999997478956e-05,2.07399768560404e-05,4.37310005434133e-05,2.07399420069384e-06,4.37308302306906e-06,7.39942006938383e-08,2.37308302306906e-06
4.307,2e-06,50000,1.99999997478956e-05,1.91960697906257e-05,4.37228228712713e-05,1.91959807154324e-06,4.37226349713664e-06,-8.04019284567586e-08,2.37226349713664e-06
4.308,2e-06,50000,1.99999997478956e-05,2.32206270861733e-05,4.37130158406053e-05,2.3220506333803e-06,4.37128108990512e-06,3.22050633380302e-07,2.37128108990512e-06
4.309,2e-06,50000,1.99999997478956e-05,2.18341700623883e-05,4.37032185413752e-05,2.18340883564405e-06,4.37030009822806e-06,1.83408835644048e-07,2.37030009822806e-06
4.31,2e-06,50000,1.99999997478956e-05,2.63379324416105e-05,4.36940628191437e-05,2.63378695912122e-06,4.36938374479088e-06,6.33786959121216e-07,2.36938374479088e-06
4.311,2e-06,50000,1.99999997478956e-05,2.60542313960741e-05,4.36852143088292e-05,2.60540935482821e-06,4.36849850383689e-06,6.05409354828206e-07,2.36849850383689e-06
4.312,2e-06,50000,1.99999997478956e-05,2.24976376801731e-05,4.36755169628028e-05,2.24975406007345e-06,4.3675287537819e-06,2.49754060073451e-07,2.3675287537819e-06
4.313,2e-06,50000,1.99999997478956e-05,2.18623896978058e-05,4.36659091456494e-05,2.18622736842973e-06,4.36656838126339e-06,1.86227368429731e-07,2.36656838126339e-06
4.314,2e-06,50000,1.99999997478956e-05,2.32072880434339e-05,4.365755870606e-05,2.3207166342053e-06,4.36573403594218e-06,3.20716634205299e-07,2.36573403594218e-06
4.315,2e-06,50000,1.99999997478956e-05,2.30288907508218e-05,4.3647936205196e-05,2.30288053186283e-06,4.36477298623606e-06,3.02880531862829e-07,2.36477298623606e-06
4.316,2e-06,50000,1.99999997478956e-05,2.60781338947127e-05,4.3639130441707e-05,2.60780228834982e-06,4.36389387908164e-06,6.07802288349817e-07,2.36389387908164e-06
4.317,2e-06,50000,1.99999997478956e-05,2.29716567109081e-05,4.36301958790056e-05,2.29715692754228e-06,4.36300227535003e-06,2.97156927542284e-07,2.36300227535003e-06
4.318,2e-06,50000,1.99999997478956e-05,2.57564038232933e-05,4.36209684684489e-05,2.57563875477275e-06,4.36208182991503e-06,5.75638754772749e-07,2.36208182991503e-06
4.319,2e-06,50000,1.99999997478956e-05,2.58135157542645e-05,4.36119816520977e-05,2.58133789555365e-06,4.36118575727645e-06,5.81337895553652e-07,2.36118575727645e-06
4.32,2e-06,50000,1.99999997478956e-05,2.81120315119335e-05,4.36028079405102e-05,2.81120305539657e-06,4.360271429005e-06,8.11203055396571e-07,2.360271429005e-06
4.321,2e-06,50000,1.99999997478956e-05,2.29168075698131e-05,4.3593023079353e-05,2.29167088184265e-06,4.3592966109402e-06,2.91670881842652e-07,2.3592966109402e-06
4.322,2e-06,50000,1.99999997478956e-05,2.27453406257093e-05,4.35838002882537e-05,2.27453016711007e-06,4.35837818813272e-06,2.74530167110071e-07,2.35837818813272e-06
4.323,2e-06,50000,1.99999997478956e-05,2.66002769386381e-05,4.35750214201916e-05,2.66002674347578e-06,4.35750054270524e-06,6.60026743475775e-07,2.35750054270524e-06
4.324,2e-06,50000,1.99999997478956e-05,2.22743391219286e-05,4.35658820357523e-05,2.22742222856884e-06,4.3565827442252e-06,2.2742222856884e-07,2.3565827442252e-06
4.325,2e-06,50000,1.99999997478956e-05,2.0344302968585e-05,4.35572813438939e-05,2.03442687483542e-06,4.35571939556286e-06,3.44268748354188e-08,2.35571939556286e-06
4.326,2e-06,50000,1.99999997478956e-05,2.37534427937113e-05,4.3549143067558e-05,2.37533168586068e-06,4.35490277979448e-06,3.7533168586068e-07,2.35490277979448e-06
4.327,2e-06,50000,1.99999997478956e-05,2.44947512552037e-05,4.35411959128392e-05,2.44946862614643e-06,4.35410563710948e-06,4.49468626146426e-07,2.35410563710948e-06
4.328,2e-06,50000,1.99999997478956e-05,2.29480260507967e-05,4.35317497147507e-05,2.29480206870257e-06,4.35315851175485e-06,2.94802068702574e-07,2.35315851175485e-06
4.329,2e-06,50000,1.99999997478956e-05,2.29702902815457e-05,4.35230274148013e-05,2.29702062753677e-06,4.35228433404133e-06,2.97020627536766e-07,2.35228433404133e-06
4.33,2e-06,50000,1.99999997478956e-05,2.11565853313348e-05,4.35137818418718e-05,2.11564778084869e-06,4.35135809542134e-06,1.15647780848685e-07,2.35135809542134e-06
4.331,2e-06,50000,1.99999997478956e-05,2.66865852430743e-05,4.3504550683295e-05,2.66864712248236e-06,4.3504336940909e-06,6.68647122482361e-07,2.3504336940909e-06
4.332,2e-06,50000,1.99999997478956e-05,2.39603419907549e-05,4.34959741909717e-05,2.39602239747554e-06,4.34957520244663e-06,3.96022397475545e-07,2.34957520244663e-06
4.333,2e-06,50000,1.99999997478956e-05,2.26182303751695e-05,4.34873883390837e-05,2.261817792149e-06,4.34871611323479e-06,2.61817792149002e-07,2.34871611323479e-06
4.334,2e-06,50000,1.99999997478956e-05,2.43200221995123e-05,4.34786646137818e-05,2.43198979132806e-06,4.34784357609537e-06,4.31989791328057e-07,2.34784357609537e-06
4.335,2e-06,50000,1.99999997478956e-05,2.50954725968438e-05,4.34691459142056e-05,2.50953451169016e-06,4.34689192589113e-06,5.09534511690165e-07,2.34689192589113e-06
4.336,2e-06,50000,1.99999997478956e-05,2.17218314597935e-05,4.34595841835938e-05,2.1721786106742e-06,4.34593639290562e-06,1.72178610674197e-07,2.34593639290562e-06
4.337,2e-06,50000,1.99999997478956e-05,2.40043558388132e-05,4.34511543150994e-05,2.40042642066481e-06,4.34509431873755e-06,4.00426420664813e-07,2.34509431873755e-06
4.338,2e-06,50000,1.99999997478956e-05,2.27364799839465e-05,4.3442033273043e-05,2.27364780016517e-06,4.34418356952081e-06,2.73647800165165e-07,2.34418356952081e-06
4.339,2e-06,50000,1.99999997478956e-05,2.65593171030206e-05,4.34331299300368e-05,2.65591954064469e-06,4.34329492602647e-06,6.55919540644688e-07,2.34329492602647e-06
4.34,2e-06,50000,1.99999997478956e-05,2.3886191325596e-05,4.34247572659361e-05,2.38860839092549e-06,4.34245958128108e-06,3.88608390925495e-07,2.34245958128108e-06
4.341,2e-06,50000,1.99999997478956e-05,2.15861317521857e-05,4.34148844633897e-05,2.15860465390224e-06,4.34147497974262e-06,1.58604653902243e-07,2.34147497974262e-06
4.342,2e-06,50000,1.99999997478956e-05,2.34028320077689e-05,4.34057470848278e-05,2.34027354724906e-06,4.34056411882532e-06,3.40273547249061e-07,2.34056411882532e-06
4.343,2e-06,50000,1.99999997478956e-05,2.44068231497833e-05,4.33971832034623e-05,2.44067027989492e-06,4.33971077396682e-06,4.4067027989492e-07,2.33971077396682e-06
4.344,2e-06,50000,1.99999997478956e-05,2.73666912269742e-05,4.33892298992574e-05,2.7366608276527e-06,4.33891857029419e-06,7.36660827652704e-07,2.33891857029419e-06
